Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,target
Paan Corner,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,8200,9,0,7400,27,True,27,0.0
Paan Corner,Clean & Clear Morning Energy Lemon Face Wash,14500,9,0,13100,100,True,100,0.0
Paan Corner,Bajaj Almond Drops Hair Oil,6700,10,0,6000,100,True,100,0.0
Paan Corner,Bajaj Almond Drops Hair Oil Bottle,13000,7,0,12000,200,True,200,0.0
Paan Corner,Whisper Bindazzz Night Sanitary Pads XL Plus,18500,0,0,18500,870,True,15,0.0
Paan Corner,Godrej Cinthol Lime Refreshing Deo Soap,11600,0,0,11600,400,True,400,0.0
Paan Corner,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",39900,7,0,36900,26,True,26,0.0
Home & Cleaning,Surf Excel Stain Eraser,1800,0,1,1800,150,False,150,1673.6036432093235
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,9600,7,6,8900,500,False,500,49650.24141520993
Home & Cleaning,A1 Biodegradable Garbage Dustbin Bags,6900,0,6,6900,30,False,30,38492.88379381444
Home & Cleaning,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",18900,5,2,17900,425,False,425,33286.116903829876
Home & Cleaning,Pril Perfect Lime Dishwash Liquid,19000,7,4,17500,750,False,750,65084.58612480702
Home & Cleaning,Dettol Antiseptic Disinfectant Liquid,6600,0,6,6600,125,False,125,36819.28015060512
Home & Cleaning,Godrej Aer Power Pocket Berry Rush,5500,0,3,5500,10,False,10,15341.366729418798
Home & Cleaning,Hit Cockroach Killer Spray ,10100,2,4,9800,200,False,200,36447.36822989193
Home & Cleaning,Vim Dishwash Liquid Gel Lemon,18500,5,1,17500,750,False,750,16271.146531201755
Home & Cleaning,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",17800,0,6,17800,1000,False,1,99300.48283041986
Home & Cleaning,Odomos Mosquito Repellent Cream ,5000,8,6,4600,50,False,50,25661.922529209627
Home & Cleaning,Harpic Disinfectant Bathroom Cleaner Liquid Lemon,18900,5,6,17900,1000,False,1,99858.35071148963
Home & Cleaning,Eveready AA pack of 10 ,15000,4,6,14300,580,False,10,79775.10699297776
Home & Cleaning,Cherry Blossom Liquid Wax Polish,9800,5,6,9300,75,False,75,51881.71293948903
Home & Cleaning,Gala Scrubber Cleaner Home Everyday Scrub,3500,2,6,3400,58,False,1,18967.507956372334
Home & Cleaning,Hit Flower Lime Fragrance Insect Killer Spray,18200,3,6,17600,400,False,400,98184.74706828031
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Jasmine,8200,6,4,7700,26,False,26,28637.21789491509
Home & Cleaning,Om Bhakti - Pancha Deepa Oil ,19900,10,6,17900,1000,False,1,99858.35071148963
Home & Cleaning,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,13500,0,6,13500,500,False,500,75312.16394441956
Home & Cleaning,Surf Excel Matic Top Load Detergent Powder,20000,6,1,18800,1000,False,1,17479.8602735196
Home & Cleaning,Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine,15400,7,4,14300,100,False,100,53183.404661985165
Home & Cleaning,Eveready 1012 Carbon Zinc AAA Battery,15000,4,2,14300,580,False,10,26591.702330992583
Home & Cleaning,Surf Excel Matic Front Load Detergent Liquid,22500,1,6,22100,1000,False,1,123288.80171642016
Home & Cleaning,Origami Kitchen Towels 2 In 1 Quilted 2ply,14000,10,6,12600,116,False,2,70291.35301479159
Home & Cleaning,Oxi Green Phenyl - Pine ,8200,9,6,7400,1000,False,1,41282.223199163316
Home & Cleaning,Surf Excel Easy Wash Detergent Liquid,17000,0,6,16900,1000,False,1,94279.67190079189
Home & Cleaning,Uno Playing Card Game,14900,9,2,13500,58,False,1,25104.054648139852
Home & Cleaning,Chakaachak Mini Cloth Brush,4000,2,1,3900,58,False,1,3626.1412269535344
Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),3500,2,2,3400,174,False,3,6322.502652124111
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,6200,6,5,5800,250,False,250,26963.614251705767
Home & Cleaning,Om Bhakti Cow Dung Cakes ,1600,0,6,1600,290,False,5,8925.886097116392
Home & Cleaning,Dettol Antiseptic Liquid,3300,0,4,3300,60,False,60,12273.093383535039
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Citrus,8200,6,6,7700,26,False,26,42955.82684237263
Home & Cleaning,Eveready Ultima Alkaline AA Cell Battery-6 Pc Pack,21000,10,6,18900,348,False,6,105437.02952218738
Home & Cleaning,Mangaldeep Rose Puja Agarbatti ,6500,9,4,5900,120,False,120,21942.803322077798
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,22500,0,6,22500,1000,False,1,125520.27324069926
Home & Cleaning,Gala Cloth Poccha/Mop,12500,9,6,11300,58,False,1,63039.07056088452
Home & Cleaning,Chakaachak Floor Cleaning Pocha,5000,2,6,4900,58,False,1,27335.52617241895
Home & Cleaning,Oxi Green Floor Cleaner - Floral,17900,10,6,16100,1000,False,1,89816.72885223369
Home & Cleaning,"Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",16000,0,6,16000,30,False,30,89258.86097116391
Home & Cleaning,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,28000,6,6,26300,1500,False,1,146719.2527213507
Home & Cleaning,Chakaachak Sponge Scrubber (Pack of 2),4500,2,6,4400,116,False,2,24546.186767070078
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,10300,5,6,9700,500,False,500,54113.18446376813
Home & Cleaning,Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral,14800,7,6,13700,750,False,750,76427.89970655911
Home & Cleaning,Hit Lime Fresh Flying Insect Killer,26900,0,6,26900,385,False,385,150066.46000776935
Home & Cleaning,Fevistik Super Glue Stick,4000,2,6,3900,15,False,15,21756.847361721204
Home & Cleaning,Godrej Ezee Liquid Detergent,17500,0,6,17500,1000,False,1,97626.87918721054
Home & Cleaning,Odonil Air Fresher Buy 3 Get 1 Free,22500,5,3,21300,300,False,300,59412.92933393098
Home & Cleaning,"""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom""",5500,0,6,5500,10,False,10,30682.733458837596
Home & Cleaning,Genteel Liquid Detegrent,32000,0,6,32000,2000,False,2,178517.72194232783
Home & Cleaning,Scotch Brite Scrub Pad,7500,9,6,6800,290,False,5,37935.01591274467
Home & Cleaning,Shubh kart - Nirmal Eco Box Chandan Agarbatti - 100g,6500,13,5,5600,100,False,100,26033.83444992281
Home & Cleaning,Surf Excel Quick Wash,60000,8,1,54900,4000,False,4,51044.91111788437
Home & Cleaning,Hem Mantra Masala Agarbatti,8500,7,1,7900,50,False,50,7345.260434085364
Home & Cleaning,Odonil Room Air Freshener Spray Lavender Mist,14900,5,4,14100,240,False,240,52439.580820558804
Home & Cleaning,Chakaachak Mega Star Toilet Brush,11000,2,4,10700,58,False,1,39794.57551631058
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,1900,0,4,1900,50,False,50,7066.326493550477
Home & Cleaning,Origami Non-Woven Kitchen Towel,19000,14,4,16200,80,False,80,60249.73115553564
Home & Cleaning,Shubh kart - Nirmal 5 in 1 Agarbatti Zipper - 150g,6500,13,6,5600,150,False,150,31240.60133990737
Home & Cleaning,Harpic Lemon Bathroom Cleaner ,9500,9,6,8600,500,False,500,47976.637772000606
Home & Cleaning,Scotch Brite Sponge Wipes,20000,0,2,20000,174,False,3,37191.1920713183
Home & Cleaning,Godrej Aer Spray Fresh Lush Green,15000,16,2,12600,240,False,240,23430.451004930528
Home & Cleaning,Oxi Green Phenyl Concentrate,20000,10,6,18000,1000,False,1,100416.21859255941
Home & Cleaning,Oxi Green Max Force Green Concentrate,10700,10,3,9600,500,False,500,26777.658291349177
Home & Cleaning,Godrej Aer Morning Misty Meadows Home Air Freshener,15000,0,4,14900,240,False,240,55414.876186264264
Home & Cleaning,Kiwi Dranex Drain Cleaner,13500,9,1,12200,348,False,6,11343.313581752082
Home & Cleaning,Origami Disposable Spoons,8000,10,3,7200,1160,False,20,20083.243718511883
Home & Cleaning,Pril Bar Tub,5500,0,1,5500,500,False,500,5113.788909806266
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Flower Batti ,1900,0,4,1900,60,False,60,7066.326493550477
Home & Cleaning,Chakaachak Deluxe Dustpan Grey,6800,2,3,6600,58,False,1,18409.64007530256
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Citrus,20500,8,3,18800,975,False,975,52439.580820558804
Home & Cleaning,ScotchBrite Premium Kitchen Towels,15000,18,3,12300,174,False,1,34308.87468579113
Home & Cleaning,Vanish All in One Powder Detergent Booster,21000,10,2,18900,400,False,400,35145.676507395794
Home & Cleaning,Good Knight Fabric Personal Mosquito Repellent Roll On,7500,0,3,7500,8,False,8,20920.04554011654
Home & Cleaning,Gala Iron Bull Scrub Pad,14000,10,6,12600,174,False,3,70291.35301479159
Home & Cleaning,Tide Plus Extra Power Lemon & Mint Detergent Powder,21500,1,6,21100,2000,False,2,117710.12290572241
Home & Cleaning,Chakaachak Dustpan Grey,7000,2,5,6800,58,False,1,31612.513260620555
Home & Cleaning,Mortein PowerGard Rat Kill Cake,6400,6,6,6000,100,False,100,33472.07286418647
Home & Cleaning,Odomos Mosquito Repellent Cream,2500,0,1,2500,23,False,25,2324.4495044573937
Home & Cleaning,Shubh kart - Nirmal Eco Box Sugandhi Mogra Agarbatti - 100g,6500,13,6,5600,100,False,100,31240.60133990737
Home & Cleaning,Cherry Blossom Wax Shoe Polish Black,6800,5,6,6400,40,False,40,35703.54438846557
Home & Cleaning,Origami Paper Plates,24000,15,5,20400,50,False,50,94837.53978186166
Home & Cleaning,Gala Microfiber Magic Cloth 2-In-1,17500,9,6,15800,58,False,1,88143.12520902437
Home & Cleaning,Mr Muscle Dranex Drain Cleaner Kiwi,16000,6,4,14900,375,False,375,55414.876186264264
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Jasmine,10300,5,6,9700,500,False,500,54113.18446376813
Home & Cleaning,Odonil Room Spray Air Freshener Citrus Fres,15000,12,4,13200,137,False,137,49092.373534140155
Home & Cleaning,Scotch Brite Power Scrub Pad,5000,2,6,4900,58,False,1,27335.52617241895
Home & Cleaning,Origami Good Karma Toilet Roll,27500,14,6,23400,232,False,1,130541.08417032723
Home & Cleaning,Shubh kart - Shubhkart Sambrani Cup Black 12n,8000,6,4,7500,696,False,12,27893.394053488726
Home & Cleaning,Gala Scrubber Pad,7500,9,5,6800,290,False,5,31612.513260620555
Home & Cleaning,Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply,8000,0,1,8000,58,False,1,7438.23841426366
Home & Cleaning,Odomos lotion - Mosquito Repellent,9000,8,6,8200,120,False,120,45745.16624772151
Home & Cleaning,Surf Excel Matic Front Load Detergent Powder,53000,4,6,50700,2000,False,2,282839.0157023757
Home & Cleaning,Fevicol Mr.Original General Purpose White Glue ,5000,2,6,4900,105,False,100,27335.52617241895
Home & Cleaning,Aro Aluminium Container with Lid 230 ml,7500,9,3,6800,25,False,25,18967.507956372334
Home & Cleaning,Harpic Power Fresh 6 Toilet Cleaner Rim Block Floral Delight,18800,10,6,16900,35,False,35,94279.67190079189
Home & Cleaning,Origami So Soft Tissue Roll 3 Ply,39000,11,6,34700,696,False,12,193580.15473121175
Home & Cleaning,Ariel Matic Front Load Detergent Washing Powder,80000,15,6,68000,3000,False,3,379350.15912744665
Home & Cleaning,Gala Double Hockey Toilet Brush,15000,10,6,13500,58,False,1,75312.16394441956
Home & Cleaning,Surf Excel Detergent Bar Value Pack,11400,0,6,11400,800,False,800,63596.93844195429
Home & Cleaning,Odonil Zipper Blissful Citrus,5500,0,1,5500,10,False,10,5113.788909806266
Home & Cleaning,Eveready Base B22 9-Watt LED Bulb,15000,0,2,15000,58,False,1,27893.394053488726
Home & Cleaning,Scotch Brite Sponge Wipe,33000,10,6,29700,290,False,5,165686.76067772304
Home & Cleaning,Domex Disinfectant Floor Cleaner,18000,5,6,17000,1000,False,1,94837.53978186166
Home & Cleaning,Surf Excel Matic Powder Front Load ,81000,7,2,75000,4000,False,4,139466.97026744363
Home & Cleaning,Scotch Brite Silver Sparks Scrub Pad,9000,10,6,8100,348,False,3,45187.29836665173
Home & Cleaning,Airwick Room Air Freshener Spray Cool Water & Aloe Vera,16100,5,6,15200,245,False,245,84795.91792260572
Home & Cleaning,Shubh kart - Surabhi Camphor Pouch 50g,9500,9,6,8600,50,False,50,47976.637772000606
Home & Cleaning,Pril Power Of Active Boosters,10200,0,1,10200,400,False,400,9483.753978186167
Home & Cleaning,Scotch Brite Tough Scrubber Brush,15000,6,6,14000,58,False,1,78101.50334976843
Home & Cleaning,Mortein Dual All Insect Killer Spray,28000,10,6,25200,600,False,600,140582.70602958318
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Lavender,32500,10,6,29200,900,False,900,162897.42127237417
Home & Cleaning,Eveready Ultima Alkaline Battery AAA,6800,0,6,6800,116,False,2,37935.01591274467
Home & Cleaning,Shubh kart - Tejas Twisted Cotton Wicks 1000n,3000,6,6,2800,1000,False,1000,15620.300669953685
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Citrus,65000,8,6,59800,1900,False,1,333604.9928797251
Home & Cleaning,Surf Excel Matic Top Load,72000,9,4,64900,4000,False,4,241370.83654285577
Home & Cleaning,Oxi Green Dish Wash Liquid - Lemon,10500,6,6,9800,500,False,500,54671.0523448379
Home & Cleaning,Mangalam Camphor,10000,10,6,9000,50,False,50,50208.109296279705
Home & Cleaning,Cherry Blossom Liquid Wax Polish (Dark Tan),9800,5,6,9300,75,False,75,51881.71293948903
Home & Cleaning,Gala EzeeSqueegee Wiper,15000,10,6,13500,58,False,1,75312.16394441956
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Pine,20500,8,6,18800,975,False,975,104879.16164111761
Home & Cleaning,Philips Stellar Bright 16W Light Bulb,39000,16,6,32400,58,False,1,180749.19346660693
Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Lavender Dew,7000,10,6,6300,50,False,50,35145.676507395794
Home & Cleaning,Origami Cups Plain 100 units,15500,14,5,13200,100,False,100,61365.46691767519
Home & Cleaning,Airwick EverFresh Gel Bathroom Air Freshener - Citrus Splash,7000,10,6,6300,50,False,50,35145.676507395794
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,25000,0,6,25000,1000,False,1,139466.97026744363
Home & Cleaning,Om Bhakti Gangajal Packed At Gangotri,3000,3,6,2900,220,False,220,16178.16855102346
Home & Cleaning,Odonil Air Freshner Lavender Meadows,7500,5,4,7100,75,False,75,26405.746370635992
Home & Cleaning,Om Bhakti Haldi ,1200,0,4,1200,15,False,15,4462.943048558196
Home & Cleaning,Cherry Blossom Wax Shoe Polish Dark Tan,6800,5,6,6400,40,False,40,35703.54438846557
Home & Cleaning,Dabur Odomos Naturals Mosquito Repellant Gel,7500,8,4,6900,80,False,80,25661.922529209627
Home & Cleaning,Shubh kart - Nirmal sugandhi mogra wet dhoop zipper 20 sticks,3000,6,6,2800,1160,False,20,15620.300669953685
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,20500,8,6,18800,975,False,975,104879.16164111761
Home & Cleaning,Om Bhakti Wick for Diya - Ghee Cotton Wicks Big ,18900,10,6,17000,30,False,30,94837.53978186166
Home & Cleaning,Air Wick Room Air Freshener Spray - Lavender & Lotus,16100,5,6,15200,245,False,245,84795.91792260572
Home & Cleaning,Scotch Brite Kitchen Sink Brush,13500,9,5,12200,58,False,1,56716.56790876041
Home & Cleaning,Odonil Room Air Freshener Spray - Lavender Mist,15000,12,1,13200,137,False,137,12273.093383535039
Home & Cleaning,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Lavender Bloom,5500,0,4,5500,10,False,10,20455.155639225064
Home & Cleaning,Origami Good Karma Paper Serviettes ,8000,10,6,7200,50,False,50,40166.48743702377
Home & Cleaning,Scotch Magic Tape,11500,14,6,9800,58,False,1,54671.0523448379
Home & Cleaning,Ambi Pur Car Freshener Gel - Relaxing Lavender,29900,10,2,26900,75,False,75,50022.15333592311
Home & Cleaning,Origami Kitchen Towels 4 in 1 60 Pulls 2 Ply,26500,0,6,26500,58,False,1,147834.98848349025
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,22500,0,6,22500,1000,False,1,125520.27324069926
Home & Cleaning,Om Bhakti Wick for Diya - Ghee Cotton Wicks Small ,13900,10,6,12500,30,False,30,69733.48513372181
Home & Cleaning,Chakaachak Super Strong Scrub,2900,3,5,2800,58,False,1,13016.917224961406
Home & Cleaning,Nimyle Lemongrass Floor Cleaner,16500,5,5,15600,975,False,975,72522.82453907069
Home & Cleaning,Oxi Green Floor Cleaner - Citrus ,17900,10,6,16100,1000,False,1,89816.72885223369
Home & Cleaning,Airwick Room Air Freshener Spray - Rose & Saffron,16100,5,5,15200,245,False,245,70663.26493550478
Home & Cleaning,Origami Luxuria Kitchen Towel 300 Pulls Single,32000,0,2,32000,58,False,1,59505.90731410928
Home & Cleaning,Philips EyePro 10.5W Light Bulb,22000,10,6,19800,58,False,1,110457.84045181535
Home & Cleaning,Mangalam Camphor Tablet Jar,28000,10,6,25200,100,False,100,140582.70602958318
Home & Cleaning,Chakaachak Super Sponge Wipes (Pack of 3),14000,0,6,14000,174,False,3,78101.50334976843
Home & Cleaning,"""Origami Good Karma Paper Serviettes - 100 napkins (1 ply)""",7800,10,6,7000,58,False,1,39050.75167488422
Home & Cleaning,Robin Dazzling Liquid Blue After Wash,7400,5,6,7000,200,False,200,39050.75167488422
Home & Cleaning,Om Bhakti Camphor Big,11900,10,6,10700,40,False,40,59691.86327446587
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,2000,0,6,2000,75,False,75,11157.35762139549
Home & Cleaning,Om Bhakti Camphor Small,7900,10,6,7100,25,False,25,39608.61955595399
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,49900,0,1,49900,2000,False,2,46396.01210896958
Home & Cleaning,Scotch Brite Multi-Purpose Sponge Wipes,70000,17,6,58100,580,False,10,324121.238901539
Home & Cleaning,Surabhi Pure Camphor,5000,2,6,4900,25,False,25,27335.52617241895
Home & Cleaning,Lizol Double Concentrate Disinfectant Floor Cleaner Citrus,32500,5,6,30800,900,False,900,171823.30736949053
Home & Cleaning,Chakaachak Floor Pocha Large,5000,0,1,5000,58,False,1,4648.899008914787
Home & Cleaning,Ariel Matic Front Load Liquid Detergent,22000,0,4,22000,1000,False,1,81820.62255690026
Home & Cleaning,Harpic Power Fresh 6 Toilet Cleaner Rim Block Marine Splash,18800,10,4,16900,35,False,35,62853.11460052793
Home & Cleaning,Chakaachak Dust Proof Broom,18000,2,6,17500,58,False,1,97626.87918721054
Home & Cleaning,Cherry Blossom Liquid Shoe Polish Neutral ,0,0,1,0,75,False,75,0.0
Home & Cleaning,Om Bhakti Kumkum ,1200,0,6,1200,15,False,15,6694.414572837294
Home & Cleaning,Apsara Non Dust Eraser,6000,10,5,5400,1160,False,20,25104.054648139852
Home & Cleaning,Chakaachak Power Scrub (Pack of 2),4200,2,6,4100,116,False,2,22872.583123860753
Home & Cleaning,Om Bhakti Wick for Diya - Vanaspati Ghee Cotton Wicks Small ,6900,11,6,6100,30,False,30,34029.940745256245
Home & Cleaning,Whiskas Adult +1 year Salmon in Gravy,25000,10,3,22500,85,False,1,62760.13662034963
Home & Cleaning,Origami Paper Party Plates,24000,0,6,24000,580,False,50,133888.29145674588
Home & Cleaning,Gala Microfiber Multipurpose Cloth,14000,7,6,12900,58,False,1,71964.95665800091
Home & Cleaning,Ariel Matic Front Load Detergent Powder,26000,0,6,26000,1000,False,1,145045.64907814137
Home & Cleaning,Ariel Matic Liquid Detergent Front Load,25000,0,4,25000,1000,False,1,92977.98017829575
Home & Cleaning,Vim Dishwash Bar,2300,4,0,2200,300,True,300,0.0
Home & Cleaning,Dettol Effective Protection Antiseptic Liquid,11600,0,0,11600,250,True,250,0.0
Home & Cleaning,Godrej Good Night Gold Flash Liquid Vapouriser,8900,0,0,8900,60,True,60,0.0
Home & Cleaning,Rin Detergent Powder,8600,2,0,8400,1000,True,1,0.0
Home & Cleaning,Surf Excel Easy Wash Detergent Powder,13600,3,0,13100,1000,True,1,0.0
Home & Cleaning,Rin Detergent Bar,1000,0,0,1000,140,True,140,0.0
Home & Cleaning,Odomos Mosquito Repellent Spray,9000,8,0,8200,100,True,100,0.0
Home & Cleaning,Chakaachak Super Steel Scrubber,1200,8,0,1100,58,True,1,0.0
